source_code	source_concept_id	source_vocabulary_id	source_code_description	target_concept_id	target_vocabulary_id	valid_start_date	valid_end_date	invalid_reason
ml/ml	0	JNJ_UNITS	ml/ml	45891033	UCUM	2023-01-20	2099-12-31	
mL/mL	0	JNJ_UNITS	mL/mL	45891033	UCUM	2023-01-20	2099-12-31	
mL/mL of admin vol	0	JNJ_UNITS	Milliliters per Milliliter of Administered Volume	0	None	1970-01-01	2099-12-31	
mL/mn/1.73	0	JNJ_UNITS	mL/mn/1.73	720870	UCUM	2023-01-20	2099-12-31	
mL/mn/1.73m	0	JNJ_UNITS	mL/mn/1.73m	720870	UCUM	2023-01-20	2099-12-31	
ml/mn/1.73m2	0	JNJ_UNITS	ml/mn/1.73m2	720870	UCUM	2023-01-20	2099-12-31	
mls	0	JNJ_UNITS	mls	8587	UCUM	2023-01-20	2099-12-31	
mL/s	0	JNJ_UNITS	mL/s	44777614	UCUM	2023-01-20	2099-12-31	
mL/s/(173.10*-2.m2)	0	JNJ_UNITS	mL/s/(173.10*-2.m2)	720869	UCUM	2023-01-20	2099-12-31	
mls/day	0	JNJ_UNITS	mls/day	8930	UCUM	2023-01-20	2099-12-31	
mL/sec	0	JNJ_UNITS	Milliliters per Second	44777614	UCUM	1970-01-01	2099-12-31	
mL/s/m2	0	JNJ_UNITS	mL/s/m2	710207	UCUM	2023-01-20	2099-12-31	
mls/min	0	JNJ_UNITS	mls/min	0	None	1970-01-01	2023-01-20	D
mLs/min	0	JNJ_UNITS	mLs/min	8795	UCUM	2023-01-20	2099-12-31	
mls/min/1.73m2	0	JNJ_UNITS	mls/min/1.73m2	720870	UCUM	2023-01-20	2099-12-31	
mls/min/1.73 m2	0	JNJ_UNITS	mls/min/1.73 m2	720870	UCUM	2023-01-20	2099-12-31	
mls/min/1.73_m2	0	JNJ_UNITS	mls/min/1.73_m2	720870	UCUM	2023-01-20	2099-12-31	
mLs/min/1.73m^2	0	JNJ_UNITS	mLs/min/1.73m^2	720870	UCUM	2023-01-20	2099-12-31	
MLS/MIN/1.73M2	0	JNJ_UNITS	MLS/MIN/1.73M2	720870	UCUM	2023-01-20	2099-12-31	
mls/min/sa	0	JNJ_UNITS	mls/min/sa	8795	UCUM	2023-01-20	2099-12-31	
mL/spec	0	JNJ_UNITS	Milliliters per Specimen	8675	UCUM	1970-01-01	2099-12-31	
mL/{spec}	0	JNJ_UNITS	mL/{spec}	8675	UCUM	2023-01-20	2099-12-31	
mL/s/sq. m	0	JNJ_UNITS	mL/s/sq. m	710207	UCUM	2023-01-20	2099-12-31	
mlU/L	0	JNJ_UNITS	mlU/L	9040	UCUM	2023-01-20	2099-12-31	
mlU/mL dup	0	JNJ_UNITS	Milli IU/Milliliter dup	0	None	1970-01-01	2099-12-31	
mm	0	JNJ_UNITS	Millimeter	8588	UCUM	1970-01-01	2099-12-31	
/mm	0	JNJ_UNITS	/mm	8588	UCUM	2023-01-20	2099-12-31	
mm/1 Hour	0	JNJ_UNITS	mm/1 Hour	8752	UCUM	2023-01-20	2099-12-31	
mm/1 hr	0	JNJ_UNITS	mm/1 hr	8752	UCUM	2023-01-20	2099-12-31	
mm/1Hr	0	JNJ_UNITS	mm/1Hr	8752	UCUM	2023-01-20	2099-12-31	
mm 1st h	0	JNJ_UNITS	mm 1st h	8752	UCUM	2023-01-20	2099-12-31	
mm/1st h	0	JNJ_UNITS	Millimeters 1st hour	0	None	1970-01-01	2099-12-31	
mm/1st Hour	0	JNJ_UNITS	mm/1st Hour	8752	UCUM	2023-01-20	2099-12-31	
mm1st hr	0	JNJ_UNITS	mm1st hr	8752	UCUM	2023-01-20	2099-12-31	
mm 1st Hr	0	JNJ_UNITS	mm 1st Hr	8752	UCUM	2023-01-20	2099-12-31	
mm/1stHr	0	JNJ_UNITS	mm/1stHr	8752	UCUM	2023-01-20	2099-12-31	
mm/1st Hr	0	JNJ_UNITS	mm/1st Hr	8752	UCUM	2023-01-20	2099-12-31	
mm2	0	JNJ_UNITS	Square Millimeter	9572	UCUM	1970-01-01	2099-12-31	
mm/(24.h)	0	JNJ_UNITS	Millimeters per 24 Hours	0	None	1970-01-01	2099-12-31	
mm3	0	JNJ_UNITS	Cubic Millimeter	8686	UCUM	1970-01-01	2099-12-31	
/mm3	0	JNJ_UNITS	per Cubic Millimeter	8785	UCUM	1970-01-01	2099-12-31	
/mm*3	0	JNJ_UNITS	/mm*3	8785	UCUM	2023-01-20	2099-12-31	
mm^3	0	JNJ_UNITS	mm^3	8686	UCUM	2023-01-20	2099-12-31	
MMG/GM	0	JNJ_UNITS	MMG/GM not active	0	None	1970-01-01	2099-12-31	
mm/h	0	JNJ_UNITS	Millimeters per Hour	8752	UCUM	1970-01-01	2099-12-31	
mmH2O	0	JNJ_UNITS	Millimeters Water	0	None	1970-01-01	2099-12-31	
mmHg	0	JNJ_UNITS	mmHg	8876	UCUM	2023-01-20	2099-12-31	
mm Hg	0	JNJ_UNITS	mm Hg	8876	UCUM	1970-01-01	2099-12-31	
mm/Hg	0	JNJ_UNITS	mm/Hg	8876	UCUM	2023-01-20	2099-12-31	
mm(Hg)	0	JNJ_UNITS	mm(Hg)	8876	UCUM	2023-01-20	2099-12-31	
mm[Hg]	0	JNJ_UNITS	Millimeters Mercury	0	None	1970-01-01	2023-01-20	D
mm[Hg]	0	JNJ_UNITS	Millimeters Mercury	8876	UCUM	2023-01-20	2099-12-31	
MMHG	0	JNJ_UNITS	MMHG	8876	UCUM	1970-01-01	2099-12-31	
mm[Hg].min/L	0	JNJ_UNITS	mm[Hg].min/L	32704	UCUM	2023-01-20	2099-12-31	
mmhg/mmhg	0	JNJ_UNITS	mmhg/mmhg	8876	UCUM	1970-01-01	2099-12-31	
mm/hour	0	JNJ_UNITS	mm/hour	8752	UCUM	2023-01-20	2099-12-31	
mm/hr.	0	JNJ_UNITS	mm/hr.	8752	UCUM	2023-01-20	2099-12-31	
MM /HR	0	JNJ_UNITS	MM /HR	8752	UCUM	2023-01-20	2099-12-31	
MM/HR	0	JNJ_UNITS	MM/HR	8752	UCUM	1970-01-01	2099-12-31	
mm in 1 hour	0	JNJ_UNITS	mm in 1 hour	8752	UCUM	2023-01-20	2099-12-31	
mm in 1 hr	0	JNJ_UNITS	mm in 1 hr	8752	UCUM	2023-01-20	2099-12-31	
mm in 1Hr	0	JNJ_UNITS	mm in 1Hr	8752	UCUM	2023-01-20	2099-12-31	
mM/kg	0	JNJ_UNITS	mM/kg	0	None	1970-01-01	2099-12-31	
mm/L	0	JNJ_UNITS	Millimeters per Liter	0	None	1970-01-01	2099-12-31	
MMLITRES	0	JNJ_UNITS	MMLITRES	8753	UCUM	2023-01-20	2099-12-31	
mM/M	0	JNJ_UNITS	mM/M	9579	UCUM	2023-01-20	2099-12-31	
M/mm	0	JNJ_UNITS	M/mm not active	0	None	1970-01-01	2099-12-31	
mmmol/l	0	JNJ_UNITS	mmmol/l	8753	UCUM	2023-01-20	2099-12-31	
MMO	0	JNJ_UNITS	MMO	0	None	1970-01-01	2099-12-31	
mmol	0	JNJ_UNITS	Millimoles	9573	UCUM	1970-01-01	2099-12-31	
mmo/L	0	JNJ_UNITS	mmo/L	8753	UCUM	2023-01-20	2099-12-31	
mmol/1	0	JNJ_UNITS	mmol/1	8753	UCUM	2023-01-20	2099-12-31	
mmol/1.73m2	0	JNJ_UNITS	Millimoles per 1.73 Square Meter	0	None	1970-01-01	2099-12-31	
mmol/24h	0	JNJ_UNITS	mmol/24h	8910	UCUM	2023-01-20	2099-12-31	
mmol/(24.h)	0	JNJ_UNITS	Millimoles per 24 Hours	8910	UCUM	1970-01-01	2099-12-31	
mmol/24hours	0	JNJ_UNITS	mmol/24hours	8910	UCUM	1970-01-01	2099-12-31	
mmol/d	0	JNJ_UNITS	mmol/d	8910	UCUM	2023-01-20	2099-12-31	
mmol/day	0	JNJ_UNITS	mmol/day	8910	UCUM	2023-01-20	2099-12-31	
mmol/dL	0	JNJ_UNITS	Millimoles per Deciliter	9575	UCUM	1970-01-01	2099-12-31	
mmol/dL dup	0	JNJ_UNITS	Millimoles per Deciliter dup	0	None	1970-01-01	2099-12-31	
mmol/g	0	JNJ_UNITS	Millimoles per Gram	9576	UCUM	1970-01-01	2099-12-31	
mmol/g{creat}	0	JNJ_UNITS	mmol/g{creat}	9018	UCUM	2023-01-20	2099-12-31	
mmol/g dry weight tissue	0	JNJ_UNITS	mmol/g dry weight tissue	44777617	UCUM	2023-01-20	2099-12-31	
mmol/g{dry'wt}	0	JNJ_UNITS	mmol/g{dry'wt}	44777616	UCUM	2023-01-20	2099-12-31	
mmol/g{wet'wt}	0	JNJ_UNITS	mmol/g{wet'wt}	44777617	UCUM	2023-01-20	2099-12-31	
mmol/h	0	JNJ_UNITS	Millimoles per Hour	0	None	1970-01-01	2023-01-20	D
mmol/h	0	JNJ_UNITS	Millimoles per Hour	710201	UCUM	2023-01-20	2099-12-31	
mmol/kg	0	JNJ_UNITS	Millimoles per Kilogram	9577	UCUM	1970-01-01	2099-12-31	
mmol/kg body weight	0	JNJ_UNITS	mmol/kg body weight	9577	UCUM	2023-01-20	2099-12-31	
mmol/kg/day	0	JNJ_UNITS	Millimoles per Kilogram per Day	0	None	1970-01-01	2099-12-31	
mmol/kg/h	0	JNJ_UNITS	Millimoles per Kilogram per Hour	0	None	1970-01-01	2099-12-31	
mmol/kg/min	0	JNJ_UNITS	Millimoles per Kilogram per Minute	0	None	1970-01-01	2099-12-31	
mmolL	0	JNJ_UNITS	mmolL	8753	UCUM	2023-01-20	2099-12-31	
mmol/L	0	JNJ_UNITS	Millimoles per Liter	8753	UCUM	1970-01-01	2099-12-31	
mmol/l^value=136-145 mmol/l	0	JNJ_UNITS	mmol/l^value=136-145 mmol/l	8753	UCUM	1970-01-01	2099-12-31	
mmol/m	0	JNJ_UNITS	mmol/m	9578	UCUM	2023-01-20	2099-12-31	
mmol/m2	0	JNJ_UNITS	Millimoles per Square Meter	9578	UCUM	1970-01-01	2099-12-31	
mmol/min	0	JNJ_UNITS	Millimoles per Minute	0	None	1970-01-01	2023-01-20	D
mmol/min	0	JNJ_UNITS	Millimoles per Minute	710200	UCUM	2023-01-20	2099-12-31	
mmol/ml	0	JNJ_UNITS	mmol/ml	45891014	UCUM	2023-01-20	2099-12-31	
mmol/mL	0	JNJ_UNITS	Millimoles per Milliliter	45891014	UCUM	1970-01-01	2099-12-31	
mmol/mmHb	0	JNJ_UNITS	mmol/mmHb	44777620	UCUM	2023-01-20	2099-12-31	
mmol/mmol	0	JNJ_UNITS	Millimoles per Millimole	44777618	UCUM	1970-01-01	2099-12-31	
mmol/mmol{creat}	0	JNJ_UNITS	mmol/mmol{creat}	44777619	UCUM	2023-01-20	2099-12-31	
mmol/mmol dup	0	JNJ_UNITS	Millimoles per Millimole dup	0	None	1970-01-01	2099-12-31	
mmol/mol	0	JNJ_UNITS	Millimoles per Mole	0	None	1970-01-01	2023-01-20	D
mmol/mol	0	JNJ_UNITS	Millimoles per Mole	9579	UCUM	2023-01-20	2099-12-31	
mmol/mol{creat}	0	JNJ_UNITS	mmol/mol{creat}	9019	UCUM	2023-01-20	2099-12-31	
MMOL/MOL CREAT	0	JNJ_UNITS	MMOL/MOL CREAT	9019	UCUM	1970-01-01	2099-12-31	
mmol/molHb	0	JNJ_UNITS	mmol/molHb	44777620	UCUM	2023-01-20	2099-12-31	
mmol/mol Hb	0	JNJ_UNITS	mmol/mol Hb	44777620	UCUM	2023-01-20	2099-12-31	
mmol/mol HbA0	0	JNJ_UNITS	mmol/mol HbA0	44777620	UCUM	2023-01-20	2099-12-31	
mmol/mol{HGB}	0	JNJ_UNITS	mmol/mol{HGB}	44777620	UCUM	2023-01-20	2099-12-31	
mmol/spec	0	JNJ_UNITS	Millimoles per Specimen	44777615	UCUM	1970-01-01	2099-12-31	
mmol/{spec}	0	JNJ_UNITS	mmol/{spec}	44777615	UCUM	2023-01-20	2099-12-31	
mmol/{tot'vol}	0	JNJ_UNITS	mmol/{tot'vol}	9574	UCUM	2023-01-20	2099-12-31	
mm per l	0	JNJ_UNITS	mm per l	8753	UCUM	1970-01-01	2099-12-31	
mmu	0	JNJ_UNITS	Millimass Unit	0	None	1970-01-01	2099-12-31	
mo	0	JNJ_UNITS	Month	9580	UCUM	1970-01-01	2099-12-31	
/mo	0	JNJ_UNITS	/mo	44777658	UCUM	2023-01-20	2099-12-31	
$/mo	0	JNJ_UNITS	Dollars per Month	0	None	1970-01-01	2099-12-31	
mod exercise	0	JNJ_UNITS	mod exercise	8524	UCUM	2023-01-20	2099-12-31	
mo_g	0	JNJ_UNITS	mo_g	9581	UCUM	2023-01-20	2099-12-31	
mOhm	0	JNJ_UNITS	Microhm	0	None	1970-01-01	2099-12-31	
mo_j	0	JNJ_UNITS	mo_j	9582	UCUM	2023-01-20	2099-12-31	
mol	0	JNJ_UNITS	Moles	9584	UCUM	1970-01-01	2099-12-31	
molar	0	JNJ_UNITS	molar	9586	UCUM	2023-01-20	2099-12-31	
{molar}	0	JNJ_UNITS	{molar}	9586	UCUM	2023-01-20	2099-12-31	
Molar	0	JNJ_UNITS	Molar	9586	UCUM	2023-01-20	2099-12-31	
mol/dL	0	JNJ_UNITS	Moles per Deciliter	0	None	1970-01-01	2099-12-31	
mole	0	JNJ_UNITS	mole	9584	UCUM	2023-01-20	2099-12-31	
mole per cubic meter	0	JNJ_UNITS	mole per cubic meter	9587	UCUM	2023-01-20	2099-12-31	
mole per kilogram	0	JNJ_UNITS	mole per kilogram	9585	UCUM	2023-01-20	2099-12-31	
mole per liter	0	JNJ_UNITS	mole per liter	9586	UCUM	2023-01-20	2099-12-31	
mole per milliliter	0	JNJ_UNITS	mole per milliliter	9588	UCUM	2023-01-20	2099-12-31	
mole per second	0	JNJ_UNITS	mole per second	44777621	UCUM	2023-01-20	2099-12-31	
mol/kg	0	JNJ_UNITS	Moles per Kilogram	9585	UCUM	1970-01-01	2099-12-31	
mol/l	0	JNJ_UNITS	mol/l	9586	UCUM	2023-01-20	2099-12-31	
mol/L	0	JNJ_UNITS	Moles per Liter	0	None	1970-01-01	2023-01-20	D
mol/L	0	JNJ_UNITS	Moles per Liter	9586	UCUM	2023-01-20	2099-12-31	
mol/m	0	JNJ_UNITS	mol/m	0	None	1970-01-01	2099-12-31	
mol/m3	0	JNJ_UNITS	Moles per Cubic Meter	9587	UCUM	1970-01-01	2099-12-31	
mol/mL	0	JNJ_UNITS	mol/mL	9588	UCUM	2023-01-20	2099-12-31	
mol/mol	0	JNJ_UNITS	mol/mol	8523	UCUM	2023-01-20	2099-12-31	
mol/s	0	JNJ_UNITS	mol/s	44777621	UCUM	2023-01-20	2099-12-31	
MoM	0	JNJ_UNITS	Multiple of the Median	8494	UCUM	1970-01-01	2099-12-31	
{MOM}	0	JNJ_UNITS	{MOM}	8494	UCUM	2023-01-20	2099-12-31	
month	0	JNJ_UNITS	month	9580	UCUM	2023-01-20	2099-12-31	
/month	0	JNJ_UNITS	/month	44777658	UCUM	2023-01-20	2099-12-31	
Months	0	JNJ_UNITS	Months	9580	UCUM	2023-01-20	2099-12-31	
month supply	0	JNJ_UNITS	month supply	45891004	UCUM	2023-01-20	2099-12-31	
mo_s	0	JNJ_UNITS	mo_s	9583	UCUM	2023-01-20	2099-12-31	
mosm	0	JNJ_UNITS	Milliosmoles	8605	UCUM	1970-01-01	2099-12-31	
mosm/dL	0	JNJ_UNITS	Milliosmoles per Deciliter	0	None	1970-01-01	2099-12-31	
mosm/kg	0	JNJ_UNITS	Milliosmoles per Kilogram	8862	UCUM	1970-01-01	2099-12-31	
mOsm/kg	0	JNJ_UNITS	mOsm/kg	8862	UCUM	1970-01-01	2099-12-31	
mosm/kg{H20}	0	JNJ_UNITS	mosm/kg{H20}	8991	UCUM	2023-01-20	2099-12-31	
mosm/kg H2O	0	JNJ_UNITS	Milliosmoles per Kilogram Water	0	None	1970-01-01	2023-01-20	D
mOsm/kg H2O	0	JNJ_UNITS	mOsm/kg H2O	8991	UCUM	2023-01-20	2099-12-31	
mosm/L	0	JNJ_UNITS	Milliosmoles per Liter	9591	UCUM	1970-01-01	2099-12-31	
mosm/mL	0	JNJ_UNITS	Milliosmoles per Milliliter	0	None	1970-01-01	2099-12-31	
mosmol	0	JNJ_UNITS	mosmol	8605	UCUM	2023-01-20	2099-12-31	
mosmol/kg	0	JNJ_UNITS	mosmol/kg	8862	UCUM	2023-01-20	2099-12-31	
mosmol/L	0	JNJ_UNITS	mosmol/L	9591	UCUM	2023-01-20	2099-12-31	
mo{supply}	0	JNJ_UNITS	mo{supply}	45891004	UCUM	2023-01-20	2099-12-31	
{motile}	0	JNJ_UNITS	{motile}	9232	UCUM	2023-01-20	2099-12-31	
Motile	0	JNJ_UNITS	Motile	9232	UCUM	2023-01-20	2099-12-31	
[m_p]	0	JNJ_UNITS	[m_p]	9357	UCUM	2023-01-20	2099-12-31	
mPa	0	JNJ_UNITS	mPa	44777623	UCUM	2023-01-20	2099-12-31	
mPas	0	JNJ_UNITS	Millipascal seconds	44777622	UCUM	1970-01-01	2023-01-20	D
mPas	0	JNJ_UNITS	Millipascal seconds	44777623	UCUM	2023-01-20	2099-12-31	
mPa/s	0	JNJ_UNITS	mPa/s	44777622	UCUM	2023-01-20	2099-12-31	
mPa.s	0	JNJ_UNITS	mPa.s	44777622	UCUM	2023-01-20	2099-12-31	
mPa.s.	0	JNJ_UNITS	mPa.s.	44777622	UCUM	2023-01-20	2099-12-31	
mPa's	0	JNJ_UNITS	mPa's	44777622	UCUM	2023-01-20	2099-12-31	
MPL/mL	0	JNJ_UNITS	MPL/mL	9158	UCUM	2023-01-20	2099-12-31	
[MPL'U]	0	JNJ_UNITS	[MPL'U]	9101	UCUM	2023-01-20	2099-12-31	
[MPL\'U]	0	JNJ_UNITS	Cardiolipin IgM Units [MPL Units]	0	None	1970-01-01	2099-12-31	
[MPL'U]/mL	0	JNJ_UNITS	[MPL'U]/mL	9158	UCUM	2023-01-20	2099-12-31	
MPL unit	0	JNJ_UNITS	MPL unit	9101	UCUM	2023-01-20	2099-12-31	
MPL Unit/mL	0	JNJ_UNITS	Arbitrary units IgM isotype PL antigens per milliliter	0	None	1970-01-01	2099-12-31	
mps	0	JNJ_UNITS	mps	0	None	1970-01-01	2099-12-31	
MPS	0	JNJ_UNITS	Millipoise	0	None	1970-01-01	2099-12-31	
[{MPS'IgM}]	0	JNJ_UNITS	[{MPS'IgM}]	8495	UCUM	2023-01-20	2099-12-31	
MPS IgM	0	JNJ_UNITS	MPS IgM	8495	UCUM	2023-01-20	2099-12-31	
[MPS'U]	0	JNJ_UNITS	[MPS'U]	8495	UCUM	2023-01-20	2099-12-31	
[MPS'U]/mL	0	JNJ_UNITS	[MPS'U]/mL	8836	UCUM	2023-01-20	2099-12-31	
MPS unit	0	JNJ_UNITS	MPS unit	8495	UCUM	2023-01-20	2099-12-31	
MPS Unit	0	JNJ_UNITS	Arbitrary units IgM isotype Ptd-L-Ser antigens	0	None	1970-01-01	2023-01-20	D
MPS unit/mL	0	JNJ_UNITS	MPS unit/mL	8836	UCUM	2023-01-20	2099-12-31	
MPS Unit/mL	0	JNJ_UNITS	Arbitrary units IgM isotype Ptd-L-Ser antigens/milliliter	0	None	1970-01-01	2023-01-20	D
ms	0	JNJ_UNITS	ms	9593	UCUM	2023-01-20	2099-12-31	
m/s	0	JNJ_UNITS	m/s	44777606	UCUM	2023-01-20	2099-12-31	
m.s-1	0	JNJ_UNITS	m.s-1	44777522	UCUM	2023-01-20	2099-12-31	
m/s2	0	JNJ_UNITS	m/s2	44777607	UCUM	2023-01-20	2099-12-31	
m.s-2	0	JNJ_UNITS	m.s-2	44777547	UCUM	2023-01-20	2099-12-31	
msec	0	JNJ_UNITS	Milliseconds	9593	UCUM	1970-01-01	2099-12-31	
M/sec	0	JNJ_UNITS	Meter per Second	44777606	UCUM	1970-01-01	2099-12-31	
[M'U]	0	JNJ_UNITS	[M'U]	8547	UCUM	2023-01-20	2099-12-31	
[mu_0]	0	JNJ_UNITS	[mu_0]	9369	UCUM	2023-01-20	2099-12-31	
mugs/day	0	JNJ_UNITS	mugs/day	44777556	UCUM	2023-01-20	2099-12-31	
m/uL	0	JNJ_UNITS	Moles per MicroLiter	0	None	1970-01-01	2023-01-20	D
mU/L	0	JNJ_UNITS	Milliunit per Liter	44777578	UCUM	1970-01-01	2099-12-31	
M/UL	0	JNJ_UNITS	M/UL	8815	UCUM	1970-01-01	2099-12-31	
M/U L	0	JNJ_UNITS	Molar per Unit Liter	0	None	1970-01-01	2099-12-31	
MU/L	0	JNJ_UNITS	MU/L	9550	UCUM	1970-01-01	2023-01-20	D
MU/L	0	JNJ_UNITS	MU/L	44777578	UCUM	2023-01-20	2099-12-31	
Multilayer tablet	0	JNJ_UNITS	Multilayer tablet	9431	UCUM	2023-01-20	2099-12-31	
multiple of the median	0	JNJ_UNITS	multiple of the median	8494	UCUM	2023-01-20	2099-12-31	
mU/mL	0	JNJ_UNITS	mU/mL	8719	UCUM	2023-01-20	2099-12-31	
munit	0	JNJ_UNITS	Milliunit	0	None	1970-01-01	2099-12-31	
munit/day	0	JNJ_UNITS	Milliunit per Day	0	None	1970-01-01	2099-12-31	
munit/g	0	JNJ_UNITS	Milliunit per Gram	9594	UCUM	1970-01-01	2099-12-31	
munit/gm Hb	0	JNJ_UNITS	munit/gm Hb	9595	UCUM	2023-01-20	2099-12-31	
munit/h	0	JNJ_UNITS	Milliunit per Hour	0	None	1970-01-01	2099-12-31	
munit/kg/day	0	JNJ_UNITS	Milliunit per Kilogram per Day	0	None	1970-01-01	2099-12-31	
munit/kg/h	0	JNJ_UNITS	Milliunit per Kilogram per Hour	0	None	1970-01-01	2099-12-31	
munit/kg/min	0	JNJ_UNITS	Milliunit per Kilogram per Minute	0	None	1970-01-01	2099-12-31	
munit/min	0	JNJ_UNITS	Milliunit per Minute	0	None	1970-01-01	2099-12-31	
munit/mL	0	JNJ_UNITS	Milliunit per Milliliter	8719	UCUM	1970-01-01	2099-12-31	
{mutations}/{megabase}	0	JNJ_UNITS	{mutations}/{megabase}	32608	UCUM	2023-01-20	2099-12-31	
mutations per megabase	0	JNJ_UNITS	mutations per megabase	32608	UCUM	2023-01-20	2099-12-31	
mV	0	JNJ_UNITS	Millivolts	0	None	1970-01-01	2023-01-20	D
mV	0	JNJ_UNITS	Millivolts	720843	UCUM	2023-01-20	2099-12-31	
MV	0	JNJ_UNITS	MV	710221	UCUM	2023-01-20	2099-12-31	
mW	0	JNJ_UNITS	mW	710232	UCUM	2023-01-20	2099-12-31	
Mx	0	JNJ_UNITS	Mx	9598	UCUM	2023-01-20	2099-12-31	
N	0	JNJ_UNITS	Newton	0	None	1970-01-01	2023-01-20	D
N	0	JNJ_UNITS	Newton	9599	UCUM	2023-01-20	2099-12-31	
N/A	0	JNJ_UNITS	N/A	0	None	1970-01-01	2099-12-31	
nanogram	0	JNJ_UNITS	nanogram	9600	UCUM	2023-01-20	2099-12-31	
nanogram/ml	0	JNJ_UNITS	nanogram/ml	8842	UCUM	2023-01-20	2099-12-31	
nanogram of fibrinogen equivalent unit per milliliter	0	JNJ_UNITS	nanogram of fibrinogen equivalent unit per milliliter	32707	UCUM	2023-01-20	2099-12-31	
nanogram per 24 hours	0	JNJ_UNITS	nanogram per 24 hours	44777624	UCUM	2023-01-20	2099-12-31	
nanogram per deciliter	0	JNJ_UNITS	nanogram per deciliter	8817	UCUM	2023-01-20	2099-12-31	
nanogram per deciliter per hour	0	JNJ_UNITS	nanogram per deciliter per hour	8992	UCUM	2023-01-20	2099-12-31	
nanogram per gram	0	JNJ_UNITS	nanogram per gram	8701	UCUM	2023-01-20	2099-12-31	
nanogram per gram of creatinine	0	JNJ_UNITS	nanogram per gram of creatinine	9601	UCUM	2023-01-20	2099-12-31	
nanogram per hour per milligram of total protein	0	JNJ_UNITS	nanogram per hour per milligram of total protein	9145	UCUM	2023-01-20	2099-12-31	
nanogram per kilogram	0	JNJ_UNITS	nanogram per kilogram	9602	UCUM	2023-01-20	2099-12-31	
nanogram per kilogram per minute	0	JNJ_UNITS	nanogram per kilogram per minute	720839	UCUM	2023-01-20	2099-12-31	
nanogram per liter	0	JNJ_UNITS	nanogram per liter	8725	UCUM	2023-01-20	2099-12-31	
nanogram per microliter	0	JNJ_UNITS	nanogram per microliter	32965	UCUM	2023-01-20	2099-12-31	
nanogram per milligram	0	JNJ_UNITS	nanogram per milligram	8818	UCUM	2023-01-20	2099-12-31	
nanogram per milligram of creatinine	0	JNJ_UNITS	nanogram per milligram of creatinine	44777625	UCUM	2023-01-20	2099-12-31	
nanogram per milligram of protein	0	JNJ_UNITS	nanogram per milligram of protein	9604	UCUM	2023-01-20	2099-12-31	
nanogram per milliliter	0	JNJ_UNITS	nanogram per milliliter	8842	UCUM	2023-01-20	2099-12-31	
nanogram per milliliter and hour	0	JNJ_UNITS	nanogram per milliliter and hour	9020	UCUM	2023-01-20	2099-12-31	
Nanogram per milliliter D-dimer unit	0	JNJ_UNITS	Nanogram per milliliter D-dimer unit	8842	UCUM	2023-01-20	2099-12-31	
Nanogram per milliliter fibrinogen equivalent unit	0	JNJ_UNITS	Nanogram per milliliter fibrinogen equivalent unit	8842	UCUM	2023-01-20	2099-12-31	
nanogram per milliliter of red blood cells	0	JNJ_UNITS	nanogram per milliliter of red blood cells	9113	UCUM	2023-01-20	2099-12-31	
nanogram per milliliter of trypsinogen	0	JNJ_UNITS	nanogram per milliliter of trypsinogen	9081	UCUM	2023-01-20	2099-12-31	
nanogram per nanogram	0	JNJ_UNITS	nanogram per nanogram	720859	UCUM	2023-01-20	2099-12-31	
nanogram per square meter	0	JNJ_UNITS	nanogram per square meter	9603	UCUM	2023-01-20	2099-12-31	
nanograms/ml	0	JNJ_UNITS	nanograms/ml	8842	UCUM	2023-01-20	2099-12-31	
nanokatal	0	JNJ_UNITS	nanokatal	44777626	UCUM	2023-01-20	2099-12-31	
nanokatal per liter	0	JNJ_UNITS	nanokatal per liter	33013	UCUM	2023-01-20	2099-12-31	
nanoliter	0	JNJ_UNITS	nanoliter	9606	UCUM	2023-01-20	2099-12-31	
nanoliter per milliliter	0	JNJ_UNITS	nanoliter per milliliter	45891025	UCUM	2023-01-20	2099-12-31	
nanolitre/ml	0	JNJ_UNITS	nanolitre/ml	45891025	UCUM	2023-01-20	2099-12-31	
nanometer	0	JNJ_UNITS	nanometer	8577	UCUM	2023-01-20	2099-12-31	
Nanometer per Liter	0	JNJ_UNITS	Nanometer per Liter	8736	UCUM	2023-01-20	2099-12-31	
nanomole	0	JNJ_UNITS	nanomole	9607	UCUM	2023-01-20	2099-12-31	
nanomole of bone collagen equivalent	0	JNJ_UNITS	nanomole of bone collagen equivalent	8665	UCUM	2023-01-20	2099-12-31	
nanomole of bone collagen equivalent per liter	0	JNJ_UNITS	nanomole of bone collagen equivalent per liter	8881	UCUM	2023-01-20	2099-12-31	
nanomole of bone collagen equivalent per millimole of creatinine	0	JNJ_UNITS	nanomole of bone collagen equivalent per millimole of creatinine	9114	UCUM	2023-01-20	2099-12-31	
nanomole per 24 hours	0	JNJ_UNITS	nanomole per 24 hours	44777627	UCUM	2023-01-20	2099-12-31	
nanomole per 24 hours per milligram	0	JNJ_UNITS	nanomole per 24 hours per milligram	720864	UCUM	2023-01-20	2099-12-31	
nanomole per billion platelets	0	JNJ_UNITS	nanomole per billion platelets	44777628	UCUM	2023-01-20	2099-12-31	
nanomole per deciliter	0	JNJ_UNITS	nanomole per deciliter	9608	UCUM	2023-01-20	2099-12-31	
nanomole per gram	0	JNJ_UNITS	nanomole per gram	9609	UCUM	2023-01-20	2099-12-31	
